2017-12-30 09:51:45,775 | [46] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 16:08:36,199 | [85] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 16:08:36,214 | [85] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 16:08:36,224 | [85] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 16:08:38,404 | [89] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 16:08:38,433 | [89] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 16:08:38,446 | [89] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 16:08:38,459 | [89] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 16:08:38,468 | [89] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 16:08:38,474 | [89] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-30 16:08:38,482 | [89] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 16:08:38,488 | [89] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 16:08:38,493 | [89] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-30 16:08:38,498 | [89] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 16:08:38,503 | [89] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 3, Size: -1
2017-12-30 16:08:38,508 | [89] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-30 16:08:38,513 | [89] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-30 16:08:38,518 | [89] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 16:08:38,524 | [89] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 16:08:38,529 | [89] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 16:08:38,535 | [89] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 16:08:38,541 | [89] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 16:08:40,281 | [89] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 16:08:40,297 | [89] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 16:08:40,310 | [89] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 16:08:40,321 | [89] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 16:08:40,329 | [89] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 16:08:40,338 | [89] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-30 16:08:40,345 | [89] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 16:08:40,354 | [89] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 16:08:40,361 | [89] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-30 16:08:40,367 | [89] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 16:08:40,373 | [89] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 5, Size: -1
2017-12-30 16:08:40,378 | [89] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-30 16:08:40,383 | [89] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-30 16:08:40,388 | [89] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 16:08:40,393 | [89] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 16:08:40,398 | [89] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 16:08:40,405 | [89] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 16:08:40,410 | [89] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 16:08:42,011 | [89] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 16:08:42,035 | [89] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 16:08:42,048 | [89] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 16:08:42,063 | [89] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 16:08:42,071 | [89] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 16:08:42,078 | [89] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-30 16:08:42,084 | [89] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 16:08:42,091 | [89] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 16:08:42,097 | [89] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-30 16:08:42,104 | [89] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 16:08:42,111 | [89] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 3, Size: -1
2017-12-30 16:08:42,118 | [89] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-30 16:08:42,124 | [89] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-30 16:08:42,131 | [89] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 16:08:42,138 | [89] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 16:08:42,145 | [89] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 16:08:42,154 | [89] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 16:08:42,161 | [89] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 16:08:43,582 | [85] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 16:08:43,600 | [85] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 16:08:43,617 | [85] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 16:08:43,628 | [85] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 16:08:43,638 | [85] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 16:08:43,649 | [85] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-30 16:08:43,658 | [85] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 16:08:43,670 | [85] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 16:08:43,679 | [85] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-30 16:08:43,690 | [85] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 16:08:43,699 | [85] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 5, Size: -1
2017-12-30 16:08:43,708 | [85] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-30 16:08:43,718 | [85] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-30 16:08:43,728 | [85] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 16:08:43,740 | [85] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 16:08:43,752 | [85] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 16:08:43,768 | [85] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 16:08:43,777 | [85] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:12:14,355 | [142] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:12:14,373 | [142] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:12:14,683 | [142] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:12:14,700 | [142] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:12:14,718 | [142] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:12:14,737 | [142] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Account_VerifyLoginCreds' object created...
2017-12-30 19:12:14,765 | [142] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:12:14,775 | [142] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:12:14,784 | [142] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 19:12:14,792 | [142] | DefaultLogger | INFO  - Parameter: Name: @UserName, Direction: In, DataType: String, Value: MLI, Size: -1
2017-12-30 19:12:14,798 | [142] | DefaultLogger | INFO  - Parameter: Name: @Password, Direction: In, DataType: String, Value: pSzNwXpUIzJCzksJOPo62w==, Size: -1
2017-12-30 19:12:14,803 | [142] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:12:14,845 | [142] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:12:14,851 | [142] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:12:20,575 | [141] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:12:20,590 | [141] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:12:20,601 | [141] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:12:20,610 | [141] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:12:20,620 | [141] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:12:20,635 | [141] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:12:20,643 | [141] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:12:20,650 | [141] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:12:20,657 | [141] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:12:20,665 | [141] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:12:20,672 | [141] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:13:15,458 | [141] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:13:15,466 | [141] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:13:15,475 | [141] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:13:15,486 | [141] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:13:15,495 | [141] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:13:15,506 | [141] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:13:15,516 | [141] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:13:15,532 | [141] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:13:15,542 | [141] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:13:15,551 | [141] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:13:15,557 | [141] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:13:29,609 | [144] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:13:29,620 | [144] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:13:29,629 | [144] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:13:29,640 | [144] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:13:29,653 | [144] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:13:29,662 | [144] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:13:29,677 | [144] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:13:29,691 | [144] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:13:29,697 | [144] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:13:29,710 | [144] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:13:29,716 | [144] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:22:49,419 | [155] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:22:49,434 | [155] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:22:49,597 | [155] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:22:49,612 | [155] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:22:49,627 | [155] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:22:49,645 | [155] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-30 19:22:49,667 | [155] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:22:49,690 | [155] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:22:49,708 | [155] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-30 19:22:49,725 | [155] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 19:22:49,742 | [155] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-30 19:22:49,758 | [155] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-30 19:22:49,776 | [155] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-30 19:22:49,792 | [155] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 19:22:49,808 | [155] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-30 19:22:49,822 | [155] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:22:49,935 | [155] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:22:49,950 | [155] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:22:51,605 | [152] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:22:51,621 | [152] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:22:51,639 | [152] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:22:51,651 | [152] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:22:51,659 | [152] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:22:51,668 | [152] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:22:51,675 | [152] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:22:51,682 | [152] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:22:51,687 | [152] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:22:51,695 | [152] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:22:51,701 | [152] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:26:59,181 | [152] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:26:59,198 | [152] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:26:59,212 | [152] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:26:59,219 | [152] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:26:59,228 | [152] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:26:59,236 | [152] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:26:59,245 | [152] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:26:59,252 | [152] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:26:59,265 | [152] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:26:59,278 | [152] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:26:59,287 | [152] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:31:57,130 | [156] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:31:57,140 | [156] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:31:57,148 | [156] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:31:57,156 | [156] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:31:57,164 | [156] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:31:57,174 | [156] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:31:57,189 | [156] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:31:57,198 | [156] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:31:57,211 | [156] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:31:57,245 | [156] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:31:57,256 | [156] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:32:29,572 | [155] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:32:29,581 | [155] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:32:29,590 | [155] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:32:29,599 | [155] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:32:29,608 | [155] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:32:29,620 | [155] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:32:29,642 | [155] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:32:29,657 | [155] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:32:29,668 | [155] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:32:29,684 | [155] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:32:29,717 | [155] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:32:39,882 | [155] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:32:39,891 | [155] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:32:39,902 | [155] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:32:39,911 | [155] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:32:39,921 | [155] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:32:39,936 | [155] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:32:39,956 | [155] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:32:39,982 | [155] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:32:40,012 | [155] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:32:40,026 | [155] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:32:40,036 | [155] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:36:23,278 | [160] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:36:23,290 | [160] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:36:23,299 | [160] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:36:23,308 | [160] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:36:23,317 | [160] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:36:23,327 | [160] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:36:23,333 | [160] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:36:23,345 | [160] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:36:23,357 | [160] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:36:23,382 | [160] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:36:23,394 | [160] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:36:59,044 | [156] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:36:59,053 | [156] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:36:59,062 | [156] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:36:59,072 | [156] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:36:59,084 | [156] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:36:59,093 | [156] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:36:59,105 | [156] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:36:59,132 | [156] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:36:59,141 | [156] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:36:59,157 | [156] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:36:59,167 | [156] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:37:47,876 | [160] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:37:47,887 | [160] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:37:47,897 | [160] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:37:47,907 | [160] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:37:47,916 | [160] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:37:47,928 | [160] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:37:47,939 | [160] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:37:47,958 | [160] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:37:47,975 | [160] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:37:47,998 | [160] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:37:48,022 | [160] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:37:56,525 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:37:56,536 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:37:56,547 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:37:56,558 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:37:56,573 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:37:56,590 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:37:56,610 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:37:56,622 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:37:56,632 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:37:56,646 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:37:56,656 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:41:51,151 | [161] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:41:51,164 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:41:51,173 | [161] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:41:51,185 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:41:51,195 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:41:51,212 | [161] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 19:41:51,228 | [161] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 19:41:51,237 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 19:41:51,252 | [161] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 19:41:51,267 | [161] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 19:41:51,282 | [161] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 19:43:58,051 | [165] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 19:43:58,060 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 19:43:58,070 | [165] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 19:43:58,076 | [165] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 19:43:58,085 | [165] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 19:43:58,093 | [165] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
