2017-12-31 09:49:37,814 | [176] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:43:38,875 | [6] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:43:38,880 | [6] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:43:38,886 | [6] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:43:38,892 | [6] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:43:38,897 | [6] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:43:38,902 | [6] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:43:38,907 | [6] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:43:38,912 | [6] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:43:38,917 | [6] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:43:38,923 | [6] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:43:38,930 | [6] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:43:38,935 | [6] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:43:44,569 | [5] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:43:44,585 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:43:44,604 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:43:44,619 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:43:44,634 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:43:44,647 | [5] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 10:43:44,655 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:43:44,665 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:43:44,673 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:43:44,686 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:43:44,697 | [5] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 10:43:52,821 | [5] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 10:43:52,860 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 10:43:52,875 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 10:43:52,885 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 10:43:52,894 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 10:43:52,902 | [5] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 10:43:52,910 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 10:43:52,918 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 10:43:52,928 | [5] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 10:43:52,935 | [5] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 10:43:52,945 | [5] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 10:43:52,951 | [5] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 10:43:52,960 | [5] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 10:43:52,966 | [5] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:43:52,974 | [5] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 10:43:52,981 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 10:43:53,001 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 10:43:53,009 | [5] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:04:23,183 | [1] | DefaultLogger | DEBUG - EncryptionKey key has been set...
2017-12-31 11:04:23,200 | [1] | DefaultLogger | DEBUG - AutoMapper settings started...
2017-12-31 11:04:23,406 | [1] | DefaultLogger | DEBUG - AutoMapper settings initialized...
2017-12-31 11:04:23,430 | [1] | DefaultLogger | DEBUG - AutoMapper settings validated...
2017-12-31 11:04:41,084 | [7] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:04:41,094 | [7] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:04:41,113 | [7] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:04:41,124 | [7] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:04:41,132 | [7] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:04:41,138 | [7] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:04:41,144 | [7] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:04:41,151 | [7] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:04:41,156 | [7] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:04:41,162 | [7] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:04:41,168 | [7] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:04:41,174 | [7] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:04:41,179 | [7] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:04:41,184 | [7] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:04:41,189 | [7] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:04:41,194 | [7] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:04:41,217 | [7] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:04:41,224 | [7] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:05:04,415 | [7] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:05:04,436 | [7] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:05:04,457 | [7] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:05:04,472 | [7] | DefaultLogger | DEBUG - Transaction started...
2017-12-31 11:05:05,553 | [7] | DefaultLogger | DEBUG - ExecuteProcedureDML: Started...
2017-12-31 11:05:05,571 | [7] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:05:05,624 | [7] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_Delete' object created...
2017-12-31 11:05:05,641 | [7] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:05:05,652 | [7] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:05:05,661 | [7] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:05:05,668 | [7] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 36, Size: -1
2017-12-31 11:05:05,676 | [7] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:05:05,683 | [7] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:05:05,696 | [7] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Started...
2017-12-31 11:05:05,705 | [7] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Completed...
2017-12-31 11:05:05,712 | [7] | DefaultLogger | INFO  - RetrieveCommandOutParams: Out params count - 0
2017-12-31 11:05:05,720 | [7] | DefaultLogger | DEBUG - ExecuteProcedureDML: Completed...
2017-12-31 11:05:06,233 | [7] | DefaultLogger | DEBUG - Transaction commited...
2017-12-31 11:05:08,022 | [7] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:05:12,082 | [5] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:05:12,090 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:05:12,098 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:05:12,105 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:05:12,112 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:05:12,121 | [5] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:05:12,127 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:05:12,133 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:05:12,139 | [5] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:05:12,147 | [5] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:05:12,154 | [5] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:05:12,162 | [5] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:05:12,170 | [5] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:05:12,175 | [5] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:05:12,181 | [5] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:05:12,188 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:05:12,206 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:05:12,212 | [5] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:05:17,285 | [5] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:05:17,315 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:05:17,330 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:05:17,344 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:05:17,355 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:05:17,362 | [5] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:05:17,369 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:05:17,377 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:05:17,384 | [5] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:05:17,392 | [5] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:05:17,400 | [5] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:05:17,406 | [5] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:05:17,412 | [5] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:05:17,417 | [5] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:05:17,422 | [5] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:05:17,428 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:05:17,434 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:05:17,439 | [5] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:06:53,470 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:06:53,483 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:06:53,496 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:06:53,509 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:06:53,518 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:06:53,524 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:06:53,530 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:06:53,536 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:06:53,544 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:06:53,551 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:06:53,558 | [13] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:06:53,565 | [13] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:06:53,572 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:06:53,579 | [13] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:06:53,586 | [13] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:06:53,591 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:06:53,610 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:06:53,617 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:07:04,153 | [6] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:07:04,177 | [6] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:07:04,186 | [6] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:07:04,196 | [6] | DefaultLogger | DEBUG - Transaction started...
2017-12-31 11:07:04,204 | [6] | DefaultLogger | DEBUG - ExecuteProcedureDML: Started...
2017-12-31 11:07:04,212 | [6] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:07:04,219 | [6] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_Delete' object created...
2017-12-31 11:07:04,226 | [6] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:07:04,231 | [6] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:07:04,239 | [6] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:07:04,248 | [6] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 36, Size: -1
2017-12-31 11:07:04,254 | [6] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:07:04,260 | [6] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:07:04,268 | [6] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Started...
2017-12-31 11:07:04,275 | [6] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Completed...
2017-12-31 11:07:04,281 | [6] | DefaultLogger | INFO  - RetrieveCommandOutParams: Out params count - 0
2017-12-31 11:07:04,286 | [6] | DefaultLogger | DEBUG - ExecuteProcedureDML: Completed...
2017-12-31 11:07:04,296 | [6] | DefaultLogger | DEBUG - Transaction commited...
2017-12-31 11:07:04,303 | [6] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:07:04,327 | [5] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:07:04,336 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:07:04,346 | [5] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:07:04,353 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:07:04,361 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:07:04,369 | [5] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:07:04,377 | [5] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:07:04,382 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:07:04,393 | [5] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:07:04,399 | [5] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:07:04,408 | [5] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:07:04,414 | [5] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:07:04,420 | [5] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:07:04,426 | [5] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:07:04,431 | [5] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:07:04,437 | [5] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:07:04,451 | [5] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:07:04,456 | [5] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:11:27,897 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:11:27,912 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:11:27,924 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:11:27,935 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:11:27,947 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:11:27,955 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:11:27,964 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:11:27,972 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:11:27,979 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:11:27,986 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:11:27,993 | [13] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:11:28,000 | [13] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:11:28,008 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: d, Size: 20
2017-12-31 11:11:28,017 | [13] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:11:28,024 | [13] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:11:28,031 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:11:28,049 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:11:28,057 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:12:47,838 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:12:47,848 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:12:47,854 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:12:47,862 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:12:47,867 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:12:47,875 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:12:47,881 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:12:47,887 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:12:47,892 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:12:47,899 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:12:47,904 | [13] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:12:47,913 | [13] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:12:47,923 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:12:47,932 | [13] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:12:47,942 | [13] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:12:47,951 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:12:47,971 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:12:47,978 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:16:02,737 | [13] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:16:02,751 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:16:02,762 | [13] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:16:02,770 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:16:02,775 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:16:02,784 | [13] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:16:02,791 | [13] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:16:02,799 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:16:02,807 | [13] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:16:02,818 | [13] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:16:02,825 | [13] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:16:02,835 | [13] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:16:02,840 | [13] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:16:02,846 | [13] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:16:02,852 | [13] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:16:02,858 | [13] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:16:02,874 | [13] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:16:02,880 | [13] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:16:08,007 | [17] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:16:08,018 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:16:08,027 | [17] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:16:08,034 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:16:08,039 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:16:08,045 | [17] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:16:08,050 | [17] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:16:08,055 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:16:08,061 | [17] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:16:08,066 | [17] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:16:08,071 | [17] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 3, Size: -1
2017-12-31 11:16:08,077 | [17] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:16:08,083 | [17] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: , Size: 20
2017-12-31 11:16:08,089 | [17] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:16:08,097 | [17] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:16:08,105 | [17] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:16:08,124 | [17] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
